"userID" "itemID" "r1" "r2" "r3" "r4" "r5"
"26155" "1060" "1841" 0 0 1 0 0
"26167" "1061" "417" 0 0 0 1 0
"26254" "1064" "164" 1 0 0 0 0
"26258" "1064" "829" 0 0 1 0 0
"26307" "1067" "305" 0 0 0 1 0
"26309" "1067" "358" 1 0 0 0 0
"26332" "1068" "115" 0 0 0 0 1
"26389" "1072" "704" 0 0 0 1 0
"26420" "1073" "802" 0 0 1 0 0
"26432" "1073" "2116" 0 0 0 0 1
"26437" "1074" "314" 0 0 1 0 0
"26482" "1076" "538" 1 0 0 0 0
"26492" "1076" "1156" 1 0 0 0 0
"26505" "1076" "1952" 0 0 0 0 1
"26523" "1077" "1537" 0 0 0 0 1
"26546" "1079" "1084" 0 0 0 1 0
"26562" "1080" "1127" 0 1 0 0 0
"26582" "1081" "1161" 0 0 0 0 1
"26583" "1081" "1275" 0 0 0 0 1
"26606" "1082" "1722" 0 0 0 0 1
"26624" "1083" "1250" 0 0 1 0 0
"26638" "1084" "763" 0 0 1 0 0
"26648" "1085" "1084" 0 0 1 0 0
"26698" "1088" "182" 1 0 0 0 0
"26715" "1089" "1312" 0 1 0 0 0
"26752" "1090" "1262" 0 0 1 0 0
"26753" "1090" "1299" 0 0 0 1 0
"26755" "1090" "1466" 0 0 0 1 0
"26780" "1091" "63" 0 0 0 0 1
"26789" "1091" "1780" 0 0 1 0 0
"26791" "1091" "2008" 0 0 1 0 0
"26825" "1093" "1158" 0 0 1 0 0
"26832" "1093" "1763" 0 0 0 1 0
"26848" "1095" "305" 0 1 0 0 0
"26885" "1096" "1244" 0 1 0 0 0
"26891" "1096" "1897" 0 1 0 0 0
"26938" "1098" "1998" 0 0 1 0 0
"27003" "1101" "554" 1 0 0 0 0
"27007" "1101" "827" 0 0 0 0 1
"27022" "1101" "1612" 0 1 0 0 0
"27044" "1102" "855" 0 1 0 0 0
"27049" "1102" "986" 0 0 0 0 1
"27061" "1102" "1982" 0 0 1 0 0
"27064" "1102" "2117" 0 1 0 0 0
"27071" "1103" "281" 0 0 0 0 1
"27083" "1103" "1879" 0 0 1 0 0
"27108" "1104" "1521" 0 0 0 0 1
"27124" "1105" "1361" 0 1 0 0 0
"27135" "1106" "230" 0 0 0 0 1
"27152" "1106" "900" 0 1 0 0 0
"27160" "1106" "1284" 0 1 0 0 0
"27162" "1106" "1448" 0 0 0 0 1
"27168" "1106" "1747" 0 0 0 1 0
"27222" "1109" "96" 0 0 1 0 0
"27232" "1110" "314" 0 0 1 0 0
"27265" "1111" "997" 0 0 0 1 0
"27275" "1111" "2113" 0 0 0 0 1
"27335" "1114" "182" 0 0 0 0 1
"27352" "1114" "1158" 0 1 0 0 0
"27356" "1114" "1306" 1 0 0 0 0
"27367" "1115" "66" 0 1 0 0 0
"27394" "1117" "1219" 0 1 0 0 0
"27404" "1117" "1984" 1 0 0 0 0
"27419" "1118" "802" 0 0 0 0 1
"27433" "1119" "97" 0 0 1 0 0
"27449" "1119" "1361" 0 1 0 0 0
"27451" "1119" "1504" 0 0 1 0 0
"27465" "1120" "2013" 0 1 0 0 0
"27481" "1122" "696" 0 1 0 0 0
"27491" "1122" "1780" 0 1 0 0 0
"27509" "1124" "352" 0 1 0 0 0
"27538" "1126" "214" 0 0 1 0 0
"27553" "1126" "1537" 0 0 1 0 0
"27558" "1126" "1866" 0 0 0 0 1
"27580" "1127" "805" 0 1 0 0 0
"27586" "1127" "989" 0 0 0 0 1
"27622" "1128" "1097" 0 0 1 0 0
"27630" "1128" "1468" 1 0 0 0 0
"27640" "1128" "2053" 0 0 0 0 1
"27641" "1128" "2070" 1 0 0 0 0
"27651" "1129" "188" 0 0 0 1 0
"27707" "1130" "756" 0 0 1 0 0
"27746" "1133" "112" 0 0 0 1 0
"27795" "1133" "1736" 0 0 0 1 0
"27871" "1134" "1920" 0 0 0 0 1
"27901" "1135" "1902" 0 0 0 1 0
"27902" "1135" "1949" 0 0 1 0 0
"27910" "1136" "1233" 0 0 0 0 1
"27929" "1137" "973" 1 0 0 0 0
"27933" "1137" "1284" 0 0 1 0 0
"27950" "1138" "824" 0 0 1 0 0
"27951" "1138" "829" 0 0 0 0 1
"27961" "1138" "1356" 0 0 0 1 0
"27971" "1139" "899" 0 0 0 0 1
"27988" "1140" "466" 0 0 0 1 0
"27999" "1140" "1749" 0 0 0 1 0
"28008" "1141" "96" 0 0 1 0 0
"28016" "1142" "621" 1 0 0 0 0
"28041" "1144" "273" 1 0 0 0 0
"28083" "1145" "1004" 0 0 0 1 0
"28085" "1145" "1219" 0 1 0 0 0
"28107" "1146" "921" 0 0 1 0 0
"28125" "1147" "305" 1 0 0 0 0
"28157" "1148" "1763" 0 0 0 1 0
"28168" "1149" "575" 0 1 0 0 0
"28179" "1149" "1355" 0 1 0 0 0
"28212" "1150" "1361" 0 1 0 0 0
"28216" "1150" "1722" 0 1 0 0 0
"28248" "1153" "827" 0 0 0 0 1
"28256" "1153" "1877" 1 0 0 0 0
"28293" "1154" "1329" 0 1 0 0 0
"28308" "1154" "1758" 0 1 0 0 0
"28333" "1155" "548" 0 0 0 0 1
"28340" "1155" "827" 0 0 0 0 1
"28351" "1155" "1267" 0 0 1 0 0
"28381" "1157" "790" 0 0 0 1 0
"28415" "1159" "1879" 0 0 0 0 1
"28420" "1159" "2043" 0 0 1 0 0
"28436" "1160" "862" 0 1 0 0 0
"28481" "1162" "714" 0 1 0 0 0
"28490" "1162" "1172" 0 0 0 1 0
"28494" "1162" "1321" 0 0 0 1 0
"28507" "1163" "92" 0 0 0 0 1
"28510" "1163" "252" 0 0 0 0 1
"28512" "1163" "281" 0 0 1 0 0
"28513" "1163" "297" 0 0 0 0 1
"28541" "1163" "1629" 0 0 0 0 1
"28551" "1163" "1959" 0 0 1 0 0
"28574" "1165" "849" 1 0 0 0 0
"28581" "1165" "1893" 0 0 0 0 1
"28591" "1166" "702" 0 0 0 1 0
"28605" "1166" "1468" 0 0 1 0 0
"28644" "1167" "1837" 1 0 0 0 0
"28649" "1168" "122" 0 0 0 1 0
"28665" "1168" "627" 1 0 0 0 0
"28737" "1171" "827" 0 1 0 0 0
"28789" "1174" "214" 1 0 0 0 0
"28790" "1174" "260" 0 1 0 0 0
"28841" "1176" "548" 0 1 0 0 0
"28844" "1176" "835" 0 0 1 0 0
"28879" "1177" "2132" 0 0 0 1 0
"28880" "1178" "8" 0 0 1 0 0
"28895" "1178" "401" 0 0 0 0 1
"28898" "1178" "438" 1 0 0 0 0
"28932" "1178" "1686" 0 0 0 0 1
"28980" "1180" "319" 0 1 0 0 0
"28986" "1180" "856" 1 0 0 0 0
"28992" "1180" "1275" 0 0 0 0 1
"28995" "1180" "1694" 0 0 0 0 1
"29000" "1181" "297" 0 0 0 1 0
"29015" "1181" "838" 0 1 0 0 0
"29032" "1181" "1382" 0 0 1 0 0
"29040" "1181" "1780" 0 1 0 0 0
"29057" "1182" "1504" 0 0 0 0 1
"29059" "1182" "1840" 0 1 0 0 0
"29077" "1184" "593" 0 0 1 0 0
"29086" "1184" "1281" 0 0 0 1 0
"29115" "1185" "304" 0 0 0 0 1
"29176" "1185" "2075" 0 0 1 0 0
"29190" "1186" "1126" 0 0 0 1 0
"29233" "1188" "2141" 0 0 1 0 0
"29249" "1189" "1355" 0 0 0 1 0
"29255" "1189" "1925" 0 0 1 0 0
"29296" "1191" "638" 0 0 0 1 0
"29318" "1192" "272" 0 0 0 1 0
"29330" "1192" "1275" 0 0 0 0 1
"29337" "1192" "2013" 0 1 0 0 0
"29341" "1193" "158" 0 1 0 0 0
"29358" "1193" "787" 0 0 0 0 1
"29386" "1193" "1780" 0 1 0 0 0
"29390" "1193" "2025" 0 1 0 0 0
"29391" "1193" "2045" 0 0 1 0 0
"29403" "1194" "1893" 0 0 0 0 1
"29419" "1196" "714" 0 0 1 0 0
"29423" "1196" "1919" 0 1 0 0 0
"29430" "1197" "599" 0 0 0 0 1
"29452" "1198" "1336" 0 0 0 0 1
"29467" "1199" "962" 0 0 0 1 0
"29470" "1199" "1129" 0 0 1 0 0
"29483" "1200" "53" 0 1 0 0 0
"29504" "1200" "1722" 0 0 0 0 1
"29518" "1201" "388" 1 0 0 0 0
"29523" "1201" "626" 0 1 0 0 0
"29583" "1202" "2061" 0 0 0 0 1
"29626" "1204" "838" 0 1 0 0 0
"29648" "1204" "1887" 0 0 1 0 0
"29667" "1205" "802" 0 0 0 0 1
"29701" "1207" "122" 0 0 0 1 0
"29712" "1207" "371" 0 0 0 1 0
"29762" "1208" "403" 1 0 0 0 0
"29764" "1208" "442" 0 0 0 1 0
"29769" "1208" "664" 0 0 0 0 1
"29774" "1208" "1002" 0 0 0 0 1
"29788" "1208" "2076" 0 0 0 0 1
"29843" "1210" "419" 0 0 1 0 0
"29859" "1211" "377" 0 0 0 1 0
"29875" "1212" "260" 0 0 0 1 0
"29881" "1212" "540" 1 0 0 0 0
"29887" "1212" "1028" 0 0 0 0 1
"29890" "1212" "1537" 0 0 0 1 0
"29917" "1214" "1275" 0 0 0 1 0
"29923" "1215" "41" 1 0 0 0 0
"29967" "1216" "67" 0 0 0 0 1
"30015" "1216" "1750" 0 1 0 0 0
"30023" "1216" "1975" 0 0 0 1 0
"30030" "1217" "42" 1 0 0 0 0
"30031" "1217" "96" 0 0 0 1 0
"30033" "1217" "732" 0 0 0 0 1
"30058" "1219" "238" 0 0 1 0 0
"30092" "1219" "1852" 0 0 0 1 0
"30101" "1220" "1072" 0 0 1 0 0
"30122" "1221" "801" 0 0 0 0 1
"30134" "1222" "41" 1 0 0 0 0
"30151" "1222" "446" 0 0 0 0 1
"30158" "1222" "602" 0 0 0 1 0
"30161" "1222" "687" 0 1 0 0 0
"30167" "1222" "1030" 0 1 0 0 0
"30176" "1222" "1214" 0 0 0 0 1
"30181" "1222" "1366" 0 0 1 0 0
"30199" "1222" "1898" 0 0 0 0 1
"30207" "1223" "111" 0 0 1 0 0
"30269" "1225" "1632" 0 0 0 1 0
"30294" "1227" "862" 1 0 0 0 0
"30330" "1229" "1187" 0 0 1 0 0
"30364" "1230" "1172" 0 1 0 0 0
"30433" "1233" "2113" 0 0 0 0 1
"30439" "1234" "135" 0 1 0 0 0
"30458" "1234" "1666" 0 0 0 0 1
"30460" "1234" "1686" 0 0 0 0 1
"30497" "1235" "2070" 0 1 0 0 0
"30508" "1236" "1566" 1 0 0 0 0
"30518" "1237" "474" 1 0 0 0 0
"30519" "1237" "571" 0 0 0 0 1
"30521" "1237" "603" 1 0 0 0 0
"30523" "1237" "944" 0 0 0 0 1
"30527" "1237" "1215" 0 0 1 0 0
"30542" "1238" "642" 0 1 0 0 0
"30558" "1238" "1749" 0 0 1 0 0
"30575" "1240" "918" 1 0 0 0 0
"30577" "1240" "1018" 0 0 1 0 0
"30595" "1241" "307" 0 0 1 0 0
"30596" "1241" "369" 1 0 0 0 0
"30603" "1241" "827" 0 0 0 0 1
"30614" "1241" "1487" 0 0 0 0 1
"30615" "1241" "1579" 0 0 0 1 0
"30632" "1242" "1084" 0 0 1 0 0
"30656" "1244" "1049" 0 0 0 1 0
"30661" "1244" "1666" 0 0 1 0 0
"30680" "1246" "281" 0 0 1 0 0
"30704" "1247" "959" 0 0 0 1 0
"30757" "1250" "1123" 0 0 0 0 1
"30764" "1250" "1530" 0 0 1 0 0
"30769" "1250" "1893" 0 1 0 0 0
"30803" "1253" "1084" 0 0 1 0 0
"30815" "1254" "1925" 0 0 1 0 0
"30848" "1256" "551" 0 1 0 0 0
"30859" "1256" "1687" 1 0 0 0 0
"30993" "1263" "95" 0 1 0 0 0
"31005" "1263" "554" 0 1 0 0 0
"31128" "1268" "8" 0 1 0 0 0
"31140" "1268" "691" 0 0 0 0 1
"31144" "1268" "844" 0 0 0 0 1
"31153" "1268" "1263" 1 0 0 0 0
"31167" "1269" "65" 0 1 0 0 0
"31186" "1270" "1504" 0 0 0 0 1
"31204" "1271" "1244" 0 0 0 1 0
"31208" "1271" "1398" 0 0 0 1 0
"31213" "1271" "1881" 0 0 0 1 0
"31223" "1272" "155" 0 0 0 0 1
"31278" "1274" "432" 0 0 1 0 0
"31292" "1275" "1084" 0 0 0 1 0
"31293" "1275" "1155" 1 0 0 0 0
"31310" "1276" "1329" 0 0 0 1 0
"31327" "1277" "79" 0 0 0 0 1
"31357" "1277" "1346" 0 0 0 1 0
"31359" "1277" "1379" 0 0 0 1 0
"31373" "1278" "314" 0 0 1 0 0
"31382" "1278" "1361" 0 0 1 0 0
"31389" "1279" "1084" 0 0 1 0 0
"31427" "1281" "1548" 0 0 0 0 1
"31449" "1281" "2090" 0 0 1 0 0
"31454" "1282" "868" 0 0 0 1 0
"31465" "1283" "420" 0 0 1 0 0
"31478" "1283" "1354" 0 0 1 0 0
"31535" "1286" "842" 0 0 1 0 0
"31542" "1286" "2113" 0 0 0 1 0
"31564" "1287" "603" 0 0 1 0 0
"31566" "1287" "737" 0 0 1 0 0
"31570" "1287" "828" 0 0 0 0 1
"31595" "1287" "1738" 0 1 0 0 0
"31619" "1289" "150" 0 0 0 1 0
"31629" "1289" "598" 0 1 0 0 0
"31636" "1289" "862" 1 0 0 0 0
"31638" "1289" "1172" 0 0 0 0 1
"31678" "1290" "2096" 1 0 0 0 0
"31692" "1291" "801" 0 0 1 0 0
"31721" "1292" "1083" 0 0 0 0 1
"31738" "1292" "2026" 0 1 0 0 0
"31758" "1294" "1059" 0 0 0 0 1
"31772" "1295" "647" 0 0 0 1 0
"31774" "1295" "732" 0 0 1 0 0
"31802" "1296" "436" 0 0 0 0 1
"31839" "1296" "1776" 0 0 0 1 0
"31840" "1296" "1780" 0 0 1 0 0
"31844" "1296" "1887" 0 0 0 0 1
"31849" "1297" "273" 0 0 0 1 0
"31853" "1297" "696" 0 0 0 1 0
"31891" "1299" "1537" 0 0 0 1 0
"31893" "1299" "1701" 0 1 0 0 0
"31909" "1300" "1036" 0 0 0 1 0
"31931" "1302" "944" 0 0 0 0 1
"31964" "1304" "1537" 0 0 0 1 0
"31969" "1304" "2086" 0 0 0 0 1
"31986" "1306" "305" 0 0 0 0 1
"31990" "1306" "624" 0 0 0 1 0
"31998" "1306" "1306" 0 0 0 1 0
"32001" "1306" "1504" 0 0 0 1 0
"32066" "1310" "1528" 1 0 0 0 0
"32105" "1313" "182" 0 0 0 0 1
"32131" "1313" "2052" 0 0 1 0 0
"32152" "1315" "1207" 0 0 0 0 1
"32153" "1315" "1312" 0 1 0 0 0
"32177" "1316" "682" 0 0 0 0 1
"32211" "1316" "1861" 0 0 0 1 0
"32218" "1317" "275" 0 0 0 0 1
"32269" "1319" "1809" 0 0 1 0 0
"32306" "1321" "1557" 0 0 0 1 0
"32307" "1321" "1566" 1 0 0 0 0
"32313" "1322" "65" 0 0 0 1 0
"32336" "1323" "540" 0 1 0 0 0
"32346" "1323" "945" 0 0 0 1 0
"32361" "1323" "1594" 0 0 0 1 0
"32385" "1324" "827" 0 0 0 0 1
"32400" "1324" "1448" 0 1 0 0 0
"32412" "1324" "1892" 0 0 0 0 1
"32414" "1324" "1948" 0 0 0 1 0
"32416" "1324" "1964" 0 0 1 0 0
"32429" "1325" "220" 0 0 0 0 1
"32458" "1325" "823" 0 0 0 0 1
"32490" "1325" "1705" 0 0 0 1 0
"32517" "1327" "25" 0 1 0 0 0
"32522" "1327" "670" 0 0 0 1 0
"32523" "1327" "842" 0 1 0 0 0
"32528" "1327" "1461" 0 1 0 0 0
"32548" "1329" "827" 0 0 1 0 0
"32558" "1329" "1780" 0 1 0 0 0
"32576" "1331" "51" 0 0 0 0 1
"32611" "1331" "875" 0 0 0 1 0
"32675" "1332" "1724" 1 0 0 0 0
"32690" "1333" "827" 0 0 0 0 1
"32700" "1333" "1701" 0 0 0 0 1
"32709" "1334" "474" 0 0 0 0 1
"32719" "1334" "1158" 0 0 0 1 0
"32723" "1334" "1713" 1 0 0 0 0
"32732" "1335" "696" 1 0 0 0 0
"32743" "1336" "714" 0 0 1 0 0
"32759" "1337" "1510" 0 1 0 0 0
"32791" "1339" "432" 0 0 0 0 1
"32796" "1339" "1566" 0 0 0 1 0
"32807" "1340" "204" 0 0 0 0 1
"32839" "1340" "1035" 0 0 1 0 0
"32847" "1340" "1281" 0 0 0 1 0
"32896" "1341" "1784" 0 0 0 0 1
"32920" "1342" "1530" 0 0 0 0 1
"32926" "1342" "2160" 0 1 0 0 0
"32928" "1343" "100" 0 1 0 0 0
"32945" "1343" "1023" 0 0 0 0 1
"32977" "1344" "2121" 0 1 0 0 0
"32991" "1346" "1203" 0 1 0 0 0
"33047" "1349" "1919" 0 0 0 0 1
"33058" "1350" "856" 0 1 0 0 0
"33059" "1350" "1002" 0 0 1 0 0
"33065" "1350" "1262" 1 0 0 0 0
"33069" "1350" "1722" 0 0 0 0 1
"33101" "1352" "1537" 1 0 0 0 0
"33127" "1353" "1383" 0 0 1 0 0
"33128" "1353" "1645" 0 0 1 0 0
"33131" "1353" "1784" 0 0 0 1 0
"33181" "1356" "260" 0 0 0 0 1
"33202" "1356" "1082" 0 0 0 0 1
"33234" "1357" "297" 0 0 0 1 0
"33256" "1357" "1537" 0 0 0 0 1
"33258" "1357" "1701" 0 1 0 0 0
"33263" "1357" "1877" 1 0 0 0 0
"33277" "1358" "554" 0 0 0 1 0
"33281" "1358" "737" 0 0 0 0 1
"33289" "1358" "1050" 0 1 0 0 0
"33326" "1359" "653" 0 0 1 0 0
"33351" "1359" "1780" 1 0 0 0 0
"33353" "1359" "1841" 0 0 0 1 0
"33367" "1360" "728" 0 0 0 1 0
"33379" "1361" "73" 0 1 0 0 0
"33387" "1361" "505" 0 0 0 1 0
"33417" "1362" "119" 1 0 0 0 0
"33457" "1363" "19" 0 0 1 0 0
"33462" "1363" "183" 0 0 0 0 1
"33465" "1363" "214" 1 0 0 0 0
"33472" "1363" "338" 0 0 0 1 0
"33492" "1363" "973" 1 0 0 0 0
"33499" "1363" "1154" 0 0 0 1 0
"33501" "1363" "1185" 1 0 0 0 0
"33505" "1363" "1279" 1 0 0 0 0
"33511" "1363" "1491" 0 0 0 0 1
"33556" "1365" "1017" 0 0 1 0 0
"33565" "1365" "1382" 0 0 1 0 0
"33572" "1365" "1895" 0 0 0 1 0
"33583" "1366" "420" 0 0 0 0 1
"33597" "1366" "939" 0 0 0 1 0
"33617" "1367" "100" 0 0 1 0 0
"33623" "1367" "963" 0 0 1 0 0
"33624" "1367" "969" 0 1 0 0 0
"33637" "1367" "1711" 0 0 0 0 1
"33669" "1368" "1711" 0 0 0 0 1
"33681" "1369" "216" 0 1 0 0 0
"33696" "1369" "780" 0 0 1 0 0
"33698" "1369" "864" 1 0 0 0 0
"33706" "1369" "1140" 0 0 0 0 1
"33738" "1370" "603" 0 0 0 1 0
"33744" "1370" "1036" 1 0 0 0 0
"33750" "1370" "1736" 0 0 0 1 0
"33774" "1372" "321" 0 1 0 0 0
"33788" "1372" "1157" 0 1 0 0 0
"33798" "1373" "187" 0 0 1 0 0
"33845" "1376" "661" 0 0 1 0 0
"33867" "1377" "659" 0 0 1 0 0
"33874" "1377" "1246" 0 1 0 0 0
"33889" "1378" "329" 0 1 0 0 0
"33894" "1378" "696" 0 0 1 0 0
"33925" "1380" "602" 1 0 0 0 0
"34004" "1382" "1822" 0 0 0 1 0
"34005" "1382" "1866" 0 0 0 1 0
"34033" "1385" "17" 0 0 1 0 0
"34040" "1385" "483" 0 1 0 0 0
"34042" "1385" "583" 0 0 0 0 1
"34085" "1388" "1002" 0 0 0 1 0
"34101" "1389" "314" 0 0 1 0 0
"34123" "1390" "1784" 0 1 0 0 0
"34130" "1391" "1173" 0 1 0 0 0
"34159" "1393" "84" 0 1 0 0 0
"34166" "1393" "642" 0 1 0 0 0
"34181" "1393" "1749" 1 0 0 0 0
"34240" "1396" "597" 0 1 0 0 0
"34243" "1396" "862" 0 0 0 1 0
"34254" "1396" "2058" 0 0 0 1 0
"34258" "1397" "6" 0 0 0 1 0
"34299" "1397" "1468" 1 0 0 0 0
"34312" "1397" "1816" 0 0 0 0 1
"34314" "1397" "1841" 0 0 0 0 1
"34326" "1398" "147" 0 0 0 0 1
"34339" "1398" "554" 0 0 0 0 1
"34349" "1398" "827" 0 0 0 0 1
"34370" "1398" "1346" 0 0 1 0 0
"34378" "1398" "1594" 0 0 0 0 1
"34385" "1398" "1755" 0 0 1 0 0
"34388" "1398" "1854" 0 0 1 0 0
"34403" "1399" "1317" 0 1 0 0 0
"34413" "1400" "722" 0 0 0 0 1
"34416" "1400" "959" 0 0 0 1 0
"34427" "1400" "1925" 1 0 0 0 0
"34432" "1400" "2125" 0 0 0 1 0
"34443" "1401" "1002" 0 0 0 1 0
"34474" "1403" "338" 0 0 0 1 0
"34499" "1403" "1337" 0 0 1 0 0
"34532" "1404" "1718" 0 1 0 0 0
"34538" "1405" "119" 0 0 0 0 1
"34599" "1407" "202" 0 0 0 0 1
"34623" "1407" "827" 0 0 0 1 0
"34655" "1407" "2083" 0 0 0 1 0
"34665" "1408" "441" 1 0 0 0 0
"34689" "1408" "1984" 1 0 0 0 0
"34694" "1409" "135" 1 0 0 0 0
"34740" "1410" "1540" 1 0 0 0 0
"34768" "1412" "602" 0 0 0 0 1
"34807" "1412" "2019" 0 0 1 0 0
"34816" "1413" "613" 0 0 0 1 0
"34824" "1413" "1468" 0 0 0 0 1
"34829" "1413" "1755" 0 1 0 0 0
"34843" "1414" "1566" 0 0 1 0 0
"34855" "1415" "428" 0 0 1 0 0
"34874" "1415" "2108" 0 0 0 1 0
"34883" "1416" "678" 0 0 0 0 1
"34898" "1416" "1984" 0 1 0 0 0
"34919" "1418" "436" 0 0 0 0 1
"34924" "1418" "622" 1 0 0 0 0
"35005" "1421" "1781" 0 1 0 0 0
"35012" "1422" "1049" 0 1 0 0 0
"35032" "1423" "1219" 1 0 0 0 0
"35035" "1423" "1410" 0 0 0 1 0
"35038" "1423" "1780" 0 1 0 0 0
"35085" "1428" "260" 0 0 0 0 1
"35103" "1429" "838" 0 0 0 1 0
"35107" "1429" "1548" 0 0 0 1 0
"35135" "1430" "1578" 0 0 0 1 0
"35142" "1431" "125" 0 0 0 1 0
"35146" "1431" "842" 0 0 1 0 0
"35157" "1432" "183" 0 0 1 0 0
"35202" "1433" "838" 0 1 0 0 0
"35208" "1433" "1178" 0 0 0 1 0
"35210" "1433" "1214" 0 0 0 1 0
"35216" "1433" "1471" 0 0 1 0 0
"35243" "1434" "675" 1 0 0 0 0
"35298" "1437" "622" 0 0 0 1 0
"35303" "1437" "1468" 0 0 0 0 1
"35320" "1438" "1041" 0 1 0 0 0
"35333" "1439" "2061" 0 0 1 0 0
"35334" "1440" "15" 0 0 1 0 0
"35342" "1440" "296" 0 0 1 0 0
"35443" "1443" "1842" 1 0 0 0 0
"35456" "1444" "1893" 0 0 1 0 0
"35458" "1445" "42" 0 0 0 1 0
"35499" "1446" "989" 0 0 1 0 0
"35575" "1449" "63" 0 1 0 0 0
"35642" "1452" "264" 0 0 1 0 0
"35659" "1452" "1056" 1 0 0 0 0
"35668" "1452" "1709" 0 0 1 0 0
"35670" "1452" "1718" 1 0 0 0 0
"35678" "1452" "2087" 1 0 0 0 0
"35684" "1453" "296" 0 0 0 0 1
"35690" "1453" "977" 1 0 0 0 0
"35765" "1457" "188" 0 0 1 0 0
"35771" "1457" "335" 1 0 0 0 0
"35772" "1457" "357" 0 0 1 0 0
"35778" "1457" "468" 0 1 0 0 0
"35810" "1457" "1780" 1 0 0 0 0
"35831" "1458" "132" 0 0 1 0 0
"35849" "1458" "600" 0 0 1 0 0
"35873" "1458" "1284" 0 0 0 0 1
"35904" "1458" "2077" 0 0 0 1 0
"35964" "1461" "1155" 0 0 0 0 1
"35989" "1462" "1006" 0 0 0 1 0
"35990" "1462" "1059" 0 0 0 0 1
"35992" "1462" "1173" 0 0 1 0 0
"35993" "1462" "1219" 0 0 0 1 0
"36008" "1462" "1827" 0 0 0 0 1
"36012" "1462" "1887" 0 0 1 0 0
"36065" "1465" "92" 0 0 1 0 0
"36088" "1466" "435" 0 0 0 0 1
"36106" "1466" "1299" 0 0 1 0 0
"36147" "1468" "1816" 0 0 1 0 0
"36150" "1469" "377" 0 0 1 0 0
"36180" "1470" "2084" 0 0 0 0 1
"36263" "1473" "1383" 0 0 1 0 0
"36274" "1474" "102" 1 0 0 0 0
"36294" "1474" "468" 0 0 0 1 0
"36300" "1474" "687" 1 0 0 0 0
"36337" "1474" "1780" 1 0 0 0 0
"36346" "1474" "2053" 1 0 0 0 0
"36374" "1477" "57" 0 1 0 0 0
"36382" "1477" "790" 0 0 1 0 0
"36384" "1477" "1002" 0 0 0 0 1
"36397" "1478" "945" 0 0 0 0 1
"36433" "1480" "883" 0 0 0 0 1
"36434" "1480" "945" 0 0 1 0 0
"36452" "1480" "2086" 0 0 1 0 0
"36460" "1481" "352" 0 0 0 1 0
"36464" "1481" "554" 1 0 0 0 0
"36477" "1481" "1050" 1 0 0 0 0
"36511" "1482" "805" 0 0 0 1 0
"36548" "1484" "135" 0 1 0 0 0
"36556" "1484" "1797" 0 1 0 0 0
"36570" "1486" "65" 0 0 0 1 0
"36571" "1486" "92" 0 0 0 1 0
"36597" "1486" "1840" 0 0 0 1 0
"36611" "1487" "1354" 0 0 1 0 0
"36612" "1487" "1722" 0 0 0 1 0
"36614" "1487" "1893" 0 0 0 1 0
"36641" "1489" "1709" 0 0 0 1 0
"36651" "1490" "304" 0 0 1 0 0
"36665" "1490" "1314" 0 0 0 0 1
"36667" "1490" "1453" 0 1 0 0 0
"36704" "1493" "1666" 0 0 0 0 1
"36718" "1494" "1919" 0 0 0 1 0
"36739" "1495" "1356" 0 0 0 1 0
"36745" "1495" "1809" 0 0 0 0 1
"36747" "1495" "1956" 0 0 0 0 1
"36763" "1496" "417" 1 0 0 0 0
"36794" "1496" "1471" 0 1 0 0 0
"36798" "1496" "1629" 0 1 0 0 0
"36809" "1496" "1959" 0 0 0 0 1
"36818" "1497" "1056" 0 0 0 1 0
"36846" "1499" "1002" 0 0 0 0 1
"36867" "1500" "214" 0 0 1 0 0
"36898" "1500" "1797" 0 1 0 0 0
"36912" "1502" "61" 0 1 0 0 0
"36999" "1504" "1191" 0 0 1 0 0
"37014" "1505" "561" 0 1 0 0 0
"37057" "1508" "1267" 0 0 1 0 0
"37067" "1509" "583" 0 0 1 0 0
"37074" "1509" "1161" 0 0 1 0 0
"37079" "1509" "1492" 0 0 0 1 0
"37081" "1509" "1709" 0 1 0 0 0
"37108" "1511" "17" 0 0 0 1 0
"37112" "1511" "483" 0 0 0 0 1
"37124" "1512" "150" 0 1 0 0 0
"37164" "1513" "1812" 0 0 0 0 1
"37250" "1516" "1513" 0 0 0 1 0
"37265" "1516" "1840" 0 1 0 0 0
"37289" "1517" "1384" 0 0 0 1 0
"37291" "1517" "1711" 0 1 0 0 0
"37297" "1517" "2084" 0 0 1 0 0
"37337" "1520" "696" 0 0 1 0 0
"37362" "1521" "304" 0 0 1 0 0
"37379" "1521" "1125" 0 0 0 1 0
"37406" "1522" "115" 0 1 0 0 0
"37410" "1522" "428" 0 1 0 0 0
"37412" "1522" "536" 0 0 1 0 0
"37420" "1522" "1023" 0 0 1 0 0
"37423" "1522" "1090" 0 0 0 1 0
"37483" "1524" "1676" 0 0 0 0 1
"37510" "1526" "41" 0 0 0 1 0
"37553" "1527" "944" 0 1 0 0 0
"37598" "1530" "899" 0 1 0 0 0
"37612" "1531" "494" 0 0 0 1 0
"37626" "1532" "281" 0 0 1 0 0
"37635" "1532" "687" 0 0 0 0 1
"37657" "1532" "1816" 0 0 1 0 0
"37670" "1533" "297" 0 0 1 0 0
"37680" "1533" "693" 1 0 0 0 0
"37700" "1533" "1780" 1 0 0 0 0
"37713" "1535" "214" 1 0 0 0 0
