"userID" "itemID" "r1" "r2" "r3" "r4" "r5"
"NA.14855" NA NA NA NA NA NA NA
"40936" "1660" "57" 0 0 0 1 0
"16512" "656" "1264" 0 0 0 1 0
"NA.2502" NA NA NA NA NA NA NA
"10849" "411" "790" 0 0 0 1 0
"37643" "1532" "1006" 0 0 0 1 0
"37509" "1526" "37" 0 0 0 0 1
"67395" "2739" "1816" 1 0 0 0 0
"NA.14730" NA NA NA NA NA NA NA
"16865" "671" "687" 0 0 1 0 0
"21785" "883" "57" 0 1 0 0 0
"32878" "1341" "57" 1 0 0 0 0
"NA.3128" NA NA NA NA NA NA NA
"NA.6823" NA NA NA NA NA NA NA
"55430" "2232" "973" 0 1 0 0 0
"15246" "598" "842" 0 0 0 1 0
"NA.8187" NA NA NA NA NA NA NA
"4896" "181" "2132" 0 0 0 0 1
"4717" "176" "2153" 0 0 1 0 0
"NA.18460" NA NA NA NA NA NA NA
"50948" "2048" "1925" 0 0 0 0 1
"44355" "1791" "110" 0 0 1 0 0
"19496" "786" "252" 0 0 0 1 0
"17889" "708" "893" 0 0 1 0 0
"52520" "2108" "1514" 0 0 0 1 0
"42259" "1716" "319" 0 0 0 1 0
"29553" "1202" "240" 0 0 0 0 1
"33331" "1359" "827" 0 0 0 1 0
"1265" "56" "719" 0 0 1 0 0
"16771" "668" "637" 1 0 0 0 0
"26137" "1060" "980" 0 1 0 0 0
"8583" "323" "829" 0 0 1 0 0
"22420" "906" "864" 0 1 0 0 0
"30305" "1228" "1312" 0 0 0 1 0
"15348" "603" "1276" 0 1 0 0 0
"19505" "786" "980" 0 1 0 0 0
"19706" "792" "1978" 0 0 1 0 0
"7142" "262" "1644" 0 0 0 0 1
"34210" "1394" "1084" 0 0 1 0 0
"NA.20220" NA NA NA NA NA NA NA
"NA.10607" NA NA NA NA NA NA NA
"62779" "2540" "737" 0 1 0 0 0
"64008" "2599" "1203" 1 0 0 0 0
"NA.24" NA NA NA NA NA NA NA
"54207" "2178" "602" 0 1 0 0 0
"40321" "1633" "627" 1 0 0 0 0
"52441" "2104" "2061" 0 0 0 1 0
"NA.23429" NA NA NA NA NA NA NA
"43629" "1766" "1067" 0 0 1 0 0
"59551" "2410" "1998" 0 0 0 0 1
"29827" "1209" "1599" 0 0 0 0 1
"4810" "179" "1169" 0 0 0 0 1
"72533" "2941" "1840" 0 1 0 0 0
"7492" "276" "1018" 0 0 0 1 0
"7214" "265" "1998" 1 0 0 0 0
"NA.23878" NA NA NA NA NA NA NA
"NA.7206" NA NA NA NA NA NA NA
"27687" "1129" "1841" 1 0 0 0 0
"65786" "2679" "19" 0 0 1 0 0
"NA.2028" NA NA NA NA NA NA NA
"60786" "2462" "327" 0 0 0 0 1
"37366" "1521" "423" 0 0 1 0 0
"NA.8405" NA NA NA NA NA NA NA
"34368" "1398" "1241" 0 0 0 0 1
"NA.20192" NA NA NA NA NA NA NA
"68880" "2803" "1263" 0 0 1 0 0
"6445" "235" "1284" 0 0 0 1 0
"20046" "809" "393" 0 1 0 0 0
"30878" "1257" "653" 1 0 0 0 0
"69419" "2827" "1964" 0 1 0 0 0
"53988" "2167" "1186" 0 0 0 0 1
"30187" "1222" "1578" 1 0 0 0 0
"26064" "1058" "930" 0 1 0 0 0
"2696" "109" "959" 0 0 0 0 1
"70561" "2872" "71" 0 0 0 1 0
"NA.13072" NA NA NA NA NA NA NA
"126" "16" "989" 0 1 0 0 0
"43615" "1765" "1513" 0 0 0 0 1
"46475" "1874" "132" 1 0 0 0 0
"17561" "695" "1843" 0 0 1 0 0
"23559" "951" "1842" 1 0 0 0 0
"66864" "2720" "1594" 0 0 1 0 0
"NA.12766" NA NA NA NA NA NA NA
"32263" "1319" "1349" 0 0 0 1 0
"61514" "2492" "34" 0 1 0 0 0
"NA.746" NA NA NA NA NA NA NA
"NA.13964" NA NA NA NA NA NA NA
"NA.25806" NA NA NA NA NA NA NA
"NA.15375" NA NA NA NA NA NA NA
"55477" "2233" "806" 0 1 0 0 0
"42866" "1739" "1203" 0 0 0 0 1
"55253" "2225" "959" 0 0 0 1 0
"63145" "2558" "827" 0 0 0 1 0
"NA.15521" NA NA NA NA NA NA NA
"28797" "1174" "504" 0 1 0 0 0
"14335" "557" "1722" 0 0 1 0 0
"NA.13057" NA NA NA NA NA NA NA
"42582" "1730" "687" 0 0 1 0 0
"NA.25224" NA NA NA NA NA NA NA
"NA.583" NA NA NA NA NA NA NA
"46398" "1870" "2098" 0 0 1 0 0
"1" "1" "1002" 0 0 0 0 1
"33705" "1369" "1086" 0 0 0 0 1
"56872" "2293" "317" 0 1 0 0 0
"69191" "2816" "2086" 0 0 1 0 0
"NA.4473" NA NA NA NA NA NA NA
"NA.16489" NA NA NA NA NA NA NA
"NA.15941" NA NA NA NA NA NA NA
"43972" "1779" "593" 0 0 0 0 1
"44961" "1812" "1315" 0 0 0 1 0
"62795" "2540" "1457" 0 1 0 0 0
"14838" "582" "991" 1 0 0 0 0
"16346" "649" "2083" 0 0 1 0 0
"30692" "1247" "129" 0 0 0 1 0
"11778" "455" "150" 0 0 0 0 1
"NA.5684" NA NA NA NA NA NA NA
"64117" "2604" "1575" 0 1 0 0 0
"NA.6551" NA NA NA NA NA NA NA
"NA.17819" NA NA NA NA NA NA NA
"NA.4762" NA NA NA NA NA NA NA
"55624" "2237" "1461" 0 0 1 0 0
"NA.14052" NA NA NA NA NA NA NA
"NA.1926" NA NA NA NA NA NA NA
"71056" "2889" "1437" 0 0 1 0 0
"24815" "1008" "17" 0 0 0 0 1
"61484" "2490" "1709" 1 0 0 0 0
"49994" "2011" "802" 0 0 0 1 0
"49890" "2006" "1575" 0 0 0 1 0
"48512" "1956" "1425" 0 0 0 1 0
"1053" "50" "1691" 0 0 0 0 1
"NA.2730" NA NA NA NA NA NA NA
"2927" "119" "626" 0 1 0 0 0
"19837" "797" "1175" 0 1 0 0 0
"NA.25556" NA NA NA NA NA NA NA
"56805" "2290" "827" 0 0 0 0 1
"9175" "344" "1367" 0 0 0 1 0
"23291" "940" "1705" 0 0 0 0 1
"NA.21627" NA NA NA NA NA NA NA
"NA.4321" NA NA NA NA NA NA NA
"NA.25107" NA NA NA NA NA NA NA
"19786" "796" "717" 0 0 0 1 0
"54827" "2201" "1537" 0 1 0 0 0
"31071" "1265" "298" 0 0 1 0 0
"NA.14843" NA NA NA NA NA NA NA
"NA.3929" NA NA NA NA NA NA NA
"12343" "476" "102" 0 1 0 0 0
"NA.18947" NA NA NA NA NA NA NA
"71434" "2901" "1229" 0 0 1 0 0
"NA.4423" NA NA NA NA NA NA NA
"NA.12492" NA NA NA NA NA NA NA
"70748" "2876" "1284" 0 0 1 0 0
"14520" "568" "696" 1 0 0 0 0
"60743" "2461" "692" 0 1 0 0 0
"73365" "2970" "2077" 0 1 0 0 0
"47327" "1906" "1747" 0 0 0 0 1
"48855" "1969" "664" 0 0 0 0 1
"10014" "377" "1718" 0 0 0 0 1
"39802" "1620" "1302" 1 0 0 0 0
"NA.4630" NA NA NA NA NA NA NA
"25894" "1052" "1106" 0 0 0 1 0
"21827" "883" "2121" 0 0 0 0 1
"16999" "675" "273" 0 1 0 0 0
"72142" "2927" "1301" 0 0 1 0 0
"13448" "516" "45" 0 0 1 0 0
"NA.21968" NA NA NA NA NA NA NA
"56824" "2290" "1575" 0 1 0 0 0
"49320" "1986" "702" 0 0 0 0 1
"34963" "1419" "763" 0 0 0 1 0
"21064" "852" "944" 0 0 0 0 1
"NA.5810" NA NA NA NA NA NA NA
"NA.7916" NA NA NA NA NA NA NA
"NA.13818" NA NA NA NA NA NA NA
"NA.13602" NA NA NA NA NA NA NA
"NA.8123" NA NA NA NA NA NA NA
"65242" "2649" "714" 0 0 1 0 0
"NA.22767" NA NA NA NA NA NA NA
"60797" "2462" "1817" 0 0 0 0 1
"26746" "1090" "985" 0 0 1 0 0
"58455" "2363" "1879" 0 0 1 0 0
"66111" "2693" "1466" 0 0 0 0 1
"58816" "2379" "1110" 0 0 0 1 0
"52902" "2125" "204" 0 1 0 0 0
"54555" "2192" "1758" 0 0 0 1 0
"66346" "2699" "1576" 0 1 0 0 0
"30186" "1222" "1575" 0 0 0 1 0
"61401" "2487" "947" 0 0 0 0 1
"8355" "311" "1575" 0 0 0 1 0
"35979" "1462" "675" 0 0 0 1 0
"9370" "349" "1173" 0 0 1 0 0
"60595" "2455" "1140" 0 0 0 1 0
"NA.8068" NA NA NA NA NA NA NA
"12872" "494" "61" 0 0 0 1 0
"NA.6863" NA NA NA NA NA NA NA
"5440" "200" "719" 0 1 0 0 0
"NA.5748" NA NA NA NA NA NA NA
"20727" "836" "977" 1 0 0 0 0
"63225" "2560" "296" 1 0 0 0 0
"66042" "2690" "1904" 0 0 0 0 1
"28954" "1179" "296" 1 0 0 0 0
"61507" "2491" "1500" 0 0 1 0 0
"54316" "2182" "1665" 0 0 1 0 0
"15488" "609" "592" 0 0 0 1 0
"41267" "1672" "1780" 1 0 0 0 0
"64064" "2603" "1244" 0 1 0 0 0
"8964" "337" "139" 0 0 0 1 0
"32057" "1309" "1880" 0 0 0 0 1
"37911" "1543" "1672" 0 0 0 1 0
"31652" "1289" "2121" 0 0 0 1 0
"9738" "368" "260" 0 1 0 0 0
"64873" "2631" "1471" 0 0 0 1 0
"5476" "201" "1263" 1 0 0 0 0
"13526" "519" "1414" 0 0 0 1 0
"NA.21946" NA NA NA NA NA NA NA
"69897" "2850" "1012" 0 0 0 1 0
"6873" "249" "1361" 0 0 1 0 0
"NA.10031" NA NA NA NA NA NA NA
"25070" "1016" "1629" 0 0 0 0 1
"NA.13423" NA NA NA NA NA NA NA
"71539" "2903" "2116" 0 1 0 0 0
"46476" "1874" "140" 0 0 0 1 0
"NA.19767" NA NA NA NA NA NA NA
"26786" "1091" "862" 0 0 0 0 1
"68369" "2784" "367" 0 1 0 0 0
"NA.22805" NA NA NA NA NA NA NA
"36167" "1470" "429" 0 0 0 0 1
"71435" "2901" "1241" 0 0 0 0 1
"57420" "2318" "65" 1 0 0 0 0
"47835" "1927" "538" 0 1 0 0 0
"NA.15926" NA NA NA NA NA NA NA
"21908" "886" "1314" 0 0 1 0 0
"NA.22364" NA NA NA NA NA NA NA
"58474" "2364" "638" 1 0 0 0 0
"25169" "1022" "909" 0 0 1 0 0
"NA.24934" NA NA NA NA NA NA NA
"NA.24460" NA NA NA NA NA NA NA
"NA.20225" NA NA NA NA NA NA NA
"40864" "1657" "827" 0 0 0 0 1
"13143" "504" "65" 0 1 0 0 0
"63612" "2576" "378" 0 0 0 0 1
"NA.2993" NA NA NA NA NA NA NA
"393" "34" "620" 0 0 1 0 0
"NA.19253" NA NA NA NA NA NA NA
"69129" "2815" "787" 0 0 1 0 0
"NA.25223" NA NA NA NA NA NA NA
"53030" "2128" "1685" 0 0 1 0 0
"NA.10709" NA NA NA NA NA NA NA
"47195" "1900" "1748" 0 0 1 0 0
"NA.11388" NA NA NA NA NA NA NA
"NA.18358" NA NA NA NA NA NA NA
"5261" "195" "132" 0 0 1 0 0
"14188" "551" "1244" 0 0 0 1 0
"20350" "823" "842" 0 0 0 1 0
"NA.9349" NA NA NA NA NA NA NA
"18618" "745" "236" 0 1 0 0 0
"56754" "2287" "1025" 0 1 0 0 0
"NA.10187" NA NA NA NA NA NA NA
"23093" "932" "856" 0 0 1 0 0
"NA.20054" NA NA NA NA NA NA NA
"72583" "2944" "1949" 0 0 1 0 0
"12761" "491" "659" 0 1 0 0 0
"NA.18001" NA NA NA NA NA NA NA
"28695" "1168" "1716" 0 0 0 1 0
"24407" "988" "538" 0 0 1 0 0
"20966" "846" "1780" 1 0 0 0 0
"46912" "1891" "606" 0 1 0 0 0
"NA.8809" NA NA NA NA NA NA NA
"21287" "862" "1548" 0 0 1 0 0
"53895" "2164" "787" 0 0 0 1 0
"NA.16829" NA NA NA NA NA NA NA
"18745" "750" "441" 1 0 0 0 0
"25262" "1025" "275" 0 0 0 1 0
"28800" "1174" "593" 0 0 0 0 1
"NA.489" NA NA NA NA NA NA NA
"NA.15160" NA NA NA NA NA NA NA
"51936" "2086" "1004" 0 0 0 0 1
"4141" "158" "536" 0 0 0 0 1
"2307" "90" "2113" 0 0 0 1 0
"66034" "2690" "1275" 0 0 1 0 0
"19511" "786" "1301" 0 0 0 1 0
"50410" "2026" "1998" 0 0 0 1 0
"37332" "1520" "329" 0 0 0 1 0
"25338" "1030" "918" 1 0 0 0 0
"NA.11874" NA NA NA NA NA NA NA
"NA.21829" NA NA NA NA NA NA NA
"NA.26106" NA NA NA NA NA NA NA
"NA.4293" NA NA NA NA NA NA NA
"NA.24291" NA NA NA NA NA NA NA
"8726" "328" "1364" 0 0 1 0 0
"11916" "459" "1850" 0 0 0 0 1
"68978" "2806" "1397" 0 0 0 1 0
"8066" "297" "603" 0 0 0 1 0
"66746" "2716" "505" 0 0 0 0 1
"34610" "1407" "440" 0 0 0 0 1
"36577" "1486" "562" 0 0 0 1 0
"NA.9490" NA NA NA NA NA NA NA
"69274" "2821" "899" 0 0 0 1 0
"37066" "1509" "96" 1 0 0 0 0
"34179" "1393" "1696" 0 0 1 0 0
"39260" "1597" "1893" 0 0 0 1 0
"NA.12650" NA NA NA NA NA NA NA
"69154" "2815" "1555" 0 1 0 0 0
"NA.5906" NA NA NA NA NA NA NA
"66747" "2716" "555" 0 0 0 1 0
"47897" "1929" "1338" 1 0 0 0 0
"66120" "2693" "1805" 0 0 0 0 1
"50042" "2012" "1038" 0 0 0 1 0
"NA.19241" NA NA NA NA NA NA NA
"NA.24532" NA NA NA NA NA NA NA
"22593" "912" "1207" 0 0 0 1 0
"9110" "341" "1722" 0 0 0 0 1
"NA.20160" NA NA NA NA NA NA NA
"50801" "2041" "831" 1 0 0 0 0
"71403" "2901" "296" 1 0 0 0 0
"NA.1322" NA NA NA NA NA NA NA
"6103" "222" "675" 0 0 0 1 0
"72640" "2946" "1845" 0 0 1 0 0
"NA.20459" NA NA NA NA NA NA NA
"52084" "2091" "25" 0 0 0 1 0
"NA.12720" NA NA NA NA NA NA NA
"25426" "1036" "56" 0 0 0 1 0
"863" "46" "675" 0 0 0 1 0
"59665" "2416" "827" 0 0 1 0 0
"NA.11390" NA NA NA NA NA NA NA
"67828" "2762" "790" 0 0 1 0 0
"49741" "2002" "361" 0 0 0 0 1
"57951" "2344" "2006" 0 0 0 1 0
"39436" "1606" "436" 0 0 1 0 0
"NA.3147" NA NA NA NA NA NA NA
"37905" "1543" "1002" 0 0 1 0 0
"57304" "2313" "551" 1 0 0 0 0
"10770" "409" "563" 0 1 0 0 0
"NA.9890" NA NA NA NA NA NA NA
"64352" "2613" "1284" 1 0 0 0 0
"NA.3974" NA NA NA NA NA NA NA
"40933" "1659" "2079" 1 0 0 0 0
"42486" "1727" "260" 0 0 1 0 0
"NA.2819" NA NA NA NA NA NA NA
"4121" "157" "1382" 0 0 1 0 0
"64933" "2633" "827" 0 0 0 1 0
"NA.24301" NA NA NA NA NA NA NA
"NA.23719" NA NA NA NA NA NA NA
"57647" "2330" "250" 0 0 0 1 0
"23018" "930" "664" 1 0 0 0 0
"58407" "2362" "269" 1 0 0 0 0
"NA.8174" NA NA NA NA NA NA NA
"NA.7671" NA NA NA NA NA NA NA
"22869" "925" "163" 0 0 0 1 0
"12248" "473" "1760" 0 0 0 1 0
"75" "10" "2064" 0 0 1 0 0
"49293" "1985" "305" 0 0 0 1 0
"NA.4275" NA NA NA NA NA NA NA
"NA.1584" NA NA NA NA NA NA NA
"11254" "431" "900" 0 0 0 0 1
"56978" "2296" "1809" 1 0 0 0 0
"12900" "494" "1797" 0 0 0 0 1
"NA.13910" NA NA NA NA NA NA NA
"NA.14448" NA NA NA NA NA NA NA
"69083" "2813" "1841" 0 0 1 0 0
"NA.4941" NA NA NA NA NA NA NA
"18316" "728" "983" 0 0 0 0 1
"25714" "1047" "420" 0 1 0 0 0
"57805" "2338" "65" 0 0 0 0 1
"NA.24275" NA NA NA NA NA NA NA
"71663" "2907" "1145" 1 0 0 0 0
"20925" "845" "428" 0 0 0 0 1
"58537" "2367" "273" 0 0 1 0 0
"8858" "333" "65" 0 0 0 1 0
"62507" "2530" "538" 1 0 0 0 0
"46091" "1858" "350" 1 0 0 0 0
"68673" "2794" "369" 0 0 1 0 0
"41512" "1684" "182" 0 0 0 1 0
"66655" "2713" "756" 1 0 0 0 0
"NA.16641" NA NA NA NA NA NA NA
"26330" "1067" "2116" 0 0 1 0 0
"25438" "1036" "1255" 0 0 0 0 1
"23141" "934" "675" 0 0 0 1 0
"70375" "2865" "1578" 0 1 0 0 0
"70862" "2882" "1780" 1 0 0 0 0
"68463" "2786" "1126" 1 0 0 0 0
"17962" "711" "1317" 0 1 0 0 0
"44493" "1794" "1667" 0 0 0 0 1
"28486" "1162" "899" 0 0 1 0 0
"NA.3449" NA NA NA NA NA NA NA
"35517" "1447" "53" 0 0 0 1 0
"17260" "682" "1126" 0 0 0 0 1
"70266" "2863" "2037" 0 1 0 0 0
"27487" "1122" "1172" 1 0 0 0 0
"15513" "611" "603" 1 0 0 0 0
"NA.3803" NA NA NA NA NA NA NA
"43885" "1776" "1202" 1 0 0 0 0
"1081" "51" "672" 0 0 1 0 0
"NA.11014" NA NA NA NA NA NA NA
"3067" "127" "1564" 0 1 0 0 0
"18980" "763" "829" 0 0 0 1 0
"13475" "517" "1780" 0 0 1 0 0
"NA.8919" NA NA NA NA NA NA NA
"57562" "2327" "627" 1 0 0 0 0
"NA.25124" NA NA NA NA NA NA NA
"NA.10938" NA NA NA NA NA NA NA
"36894" "1500" "1666" 0 0 1 0 0
"NA.12494" NA NA NA NA NA NA NA
"30929" "1259" "1049" 0 0 1 0 0
"67137" "2732" "273" 1 0 0 0 0
"NA.24311" NA NA NA NA NA NA NA
"NA.13708" NA NA NA NA NA NA NA
"NA.8279" NA NA NA NA NA NA NA
"10399" "396" "2074" 0 0 0 0 1
"22086" "893" "1925" 0 0 1 0 0
"21903" "886" "1140" 0 0 0 1 0
"NA.5169" NA NA NA NA NA NA NA
"30855" "1256" "1173" 1 0 0 0 0
"17613" "697" "1597" 0 0 0 0 1
"60348" "2442" "82" 0 0 0 0 1
"NA.21826" NA NA NA NA NA NA NA
"38596" "1568" "1764" 1 0 0 0 0
"NA.11663" NA NA NA NA NA NA NA
"17579" "697" "204" 0 0 0 1 0
"35112" "1429" "1819" 0 0 0 0 1
"64246" "2608" "57" 1 0 0 0 0
"22958" "927" "1729" 0 1 0 0 0
"NA.25205" NA NA NA NA NA NA NA
"53910" "2164" "1329" 1 0 0 0 0
"11391" "435" "1782" 0 0 0 0 1
"NA.19895" NA NA NA NA NA NA NA
"37895" "1542" "2087" 0 0 0 1 0
"NA.23962" NA NA NA NA NA NA NA
"40270" "1630" "1866" 0 0 0 1 0
"NA.954" NA NA NA NA NA NA NA
"12533" "481" "1471" 0 0 0 1 0
"49484" "1992" "1024" 0 0 0 0 1
"37916" "1544" "84" 0 0 0 0 1
"37018" "1505" "801" 0 0 1 0 0
"NA.20917" NA NA NA NA NA NA NA
"NA.8957" NA NA NA NA NA NA NA
"NA.14124" NA NA NA NA NA NA NA
"69807" "2847" "220" 0 0 0 1 0
"16298" "649" "436" 0 0 1 0 0
"13696" "527" "1400" 0 0 1 0 0
"58415" "2362" "1115" 0 0 1 0 0
"13841" "534" "664" 0 0 1 0 0
"NA.21725" NA NA NA NA NA NA NA
"49727" "2001" "1021" 0 0 1 0 0
"791" "44" "2099" 0 0 1 0 0
"NA.10788" NA NA NA NA NA NA NA
"14927" "586" "1284" 0 0 0 1 0
"5575" "204" "797" 0 0 0 0 1
"54814" "2201" "352" 0 0 0 0 1
"47972" "1934" "230" 0 0 0 1 0
"28444" "1160" "2084" 0 0 0 0 1
"66180" "2694" "2090" 0 1 0 0 0
"NA.8921" NA NA NA NA NA NA NA
"14436" "563" "1281" 0 0 1 0 0
"NA.11625" NA NA NA NA NA NA NA
"45854" "1849" "115" 0 0 1 0 0
"30610" "1241" "1279" 0 0 1 0 0
"26734" "1090" "603" 1 0 0 0 0
"13471" "517" "1513" 0 0 0 1 0
"11776" "454" "1724" 1 0 0 0 0
"65658" "2672" "436" 0 0 0 1 0
"53328" "2142" "329" 0 0 1 0 0
"36484" "1481" "1457" 1 0 0 0 0
"33480" "1363" "682" 0 0 0 0 1
"63382" "2566" "988" 0 0 0 0 1
"NA.18497" NA NA NA NA NA NA NA
"NA.15654" NA NA NA NA NA NA NA
"8232" "307" "638" 0 0 0 0 1
"NA.8049" NA NA NA NA NA NA NA
"NA.12147" NA NA NA NA NA NA NA
"57740" "2334" "66" 0 0 0 1 0
"16317" "649" "945" 0 0 1 0 0
"65196" "2646" "1749" 0 0 1 0 0
"30247" "1224" "1694" 0 0 1 0 0
"NA.14918" NA NA NA NA NA NA NA
"20231" "818" "732" 0 0 0 0 1
"NA.18208" NA NA NA NA NA NA NA
"2389" "94" "1495" 0 0 0 1 0
"23252" "939" "1207" 0 0 0 0 1
"36385" "1477" "1115" 0 0 1 0 0
"43878" "1776" "474" 0 0 0 1 0
"66050" "2691" "603" 0 0 0 0 1
"44056" "1781" "1229" 1 0 0 0 0
"16812" "669" "805" 0 0 0 0 1
"54775" "2200" "673" 0 0 0 1 0
"69792" "2846" "82" 0 0 0 1 0
"65824" "2680" "417" 0 0 0 0 1
"NA.16758" NA NA NA NA NA NA NA
"22645" "915" "260" 0 0 0 0 1
"12542" "481" "1758" 1 0 0 0 0
"NA.7633" NA NA NA NA NA NA NA
"NA.15930" NA NA NA NA NA NA NA
"NA.9649" NA NA NA NA NA NA NA
"36852" "1499" "1276" 1 0 0 0 0
"NA.24812" NA NA NA NA NA NA NA
"27276" "1112" "92" 0 1 0 0 0
"54258" "2180" "1292" 0 1 0 0 0
"1940" "78" "352" 0 0 1 0 0
"34830" "1413" "1817" 0 0 1 0 0
"55916" "2250" "989" 0 1 0 0 0
"6663" "243" "367" 0 1 0 0 0
"NA.16726" NA NA NA NA NA NA NA
"NA.15857" NA NA NA NA NA NA NA
"43753" "1773" "862" 0 0 1 0 0
"30973" "1262" "95" 1 0 0 0 0
"28935" "1178" "1776" 0 0 0 0 1
"56633" "2282" "204" 0 0 1 0 0
"63488" "2569" "1780" 1 0 0 0 0
"35451" "1444" "1207" 0 0 1 0 0
"58525" "2366" "1755" 0 0 0 1 0
"20533" "830" "92" 0 0 0 1 0
"62358" "2523" "944" 0 0 1 0 0
"9579" "361" "73" 0 0 0 1 0
"NA.24393" NA NA NA NA NA NA NA
"21412" "866" "96" 0 0 1 0 0
"21143" "854" "1900" 0 0 0 1 0
"64767" "2628" "790" 0 0 0 1 0
"22672" "916" "1004" 0 0 0 0 1
"40901" "1659" "317" 0 0 1 0 0
"23386" "944" "704" 0 0 1 0 0
"NA.14217" NA NA NA NA NA NA NA
"20061" "809" "1537" 0 0 0 1 0
"53350" "2142" "1837" 0 0 0 1 0
"NA.12681" NA NA NA NA NA NA NA
"268" "31" "1492" 0 0 1 0 0
"21518" "870" "2013" 1 0 0 0 0
"26617" "1083" "171" 0 0 0 1 0
"60134" "2432" "1575" 0 0 0 0 1
"NA.12521" NA NA NA NA NA NA NA
"3494" "140" "673" 0 0 0 0 1
"NA.25559" NA NA NA NA NA NA NA
"NA.2982" NA NA NA NA NA NA NA
"12188" "470" "269" 0 0 0 0 1
"66519" "2705" "1500" 0 0 0 1 0
"10449" "399" "687" 0 0 0 0 1
"49942" "2009" "228" 0 0 0 1 0
"NA.18668" NA NA NA NA NA NA NA
"66243" "2696" "1984" 1 0 0 0 0
"21483" "869" "401" 0 0 0 1 0
"42080" "1709" "135" 0 0 1 0 0
"NA.14025" NA NA NA NA NA NA NA
"69599" "2839" "1780" 0 0 1 0 0
"NA.4873" NA NA NA NA NA NA NA
"43932" "1778" "827" 0 0 0 1 0
"48549" "1957" "1782" 0 0 1 0 0
"NA.11431" NA NA NA NA NA NA NA
"15267" "599" "801" 0 0 0 0 1
"30551" "1238" "1019" 0 0 1 0 0
"23709" "959" "828" 0 0 0 1 0
"12080" "465" "823" 0 0 0 0 1
"30049" "1218" "1492" 0 0 0 0 1
"NA.4130" NA NA NA NA NA NA NA
"60816" "2463" "1019" 0 0 0 1 0
"59369" "2407" "1594" 0 0 0 1 0
"30053" "1218" "1797" 0 0 0 0 1
"20382" "825" "1436" 0 0 0 1 0
"58093" "2350" "1219" 1 0 0 0 0
"18653" "747" "1244" 0 0 0 1 0
"NA.10280" NA NA NA NA NA NA NA
"68449" "2786" "751" 0 0 1 0 0
"65857" "2681" "57" 0 0 0 0 1
"66993" "2726" "1881" 0 1 0 0 0
"51153" "2057" "756" 0 0 0 0 1
"NA.13219" NA NA NA NA NA NA NA
"62659" "2536" "179" 0 0 1 0 0
"40822" "1655" "1666" 0 0 1 0 0
"50306" "2022" "1756" 1 0 0 0 0
"46016" "1854" "1674" 0 0 0 0 1
"45130" "1821" "827" 0 0 0 1 0
"NA.5446" NA NA NA NA NA NA NA
"10418" "397" "1817" 0 0 0 0 1
"118" "15" "1875" 0 0 0 0 1
"NA.16291" NA NA NA NA NA NA NA
"NA.16096" NA NA NA NA NA NA NA
"NA.25241" NA NA NA NA NA NA NA
"8728" "328" "1419" 0 0 0 1 0
"23059" "931" "1173" 1 0 0 0 0
"63379" "2566" "801" 0 0 0 0 1
"8665" "326" "554" 0 0 0 1 0
"339" "33" "787" 0 0 0 1 0
"534" "37" "1521" 0 0 0 0 1
"7123" "262" "593" 0 0 0 1 0
"NA.18539" NA NA NA NA NA NA NA
"42541" "1729" "1028" 1 0 0 0 0
"25105" "1019" "523" 0 0 0 1 0
"42108" "1710" "1056" 0 0 1 0 0
"37996" "1546" "939" 0 1 0 0 0
"NA.24658" NA NA NA NA NA NA NA
"55311" "2227" "864" 0 0 1 0 0
"56720" "2286" "637" 1 0 0 0 0
"25321" "1028" "1694" 0 0 0 1 0
"NA.23774" NA NA NA NA NA NA NA
"3855" "150" "2068" 0 0 0 1 0
"18678" "748" "1219" 1 0 0 0 0
"12873" "494" "70" 0 0 1 0 0
"NA.12981" NA NA NA NA NA NA NA
"61952" "2507" "2008" 0 0 0 1 0
"NA.16887" NA NA NA NA NA NA NA
"28567" "1164" "1718" 0 0 0 1 0
"NA.23822" NA NA NA NA NA NA NA
"4994" "185" "1439" 0 0 0 1 0
"31219" "1271" "2085" 0 1 0 0 0
"32654" "1331" "1920" 0 0 1 0 0
"54850" "2203" "856" 0 1 0 0 0
"10713" "408" "411" 0 0 0 0 1
"43399" "1757" "1578" 0 0 1 0 0
"27136" "1106" "296" 0 1 0 0 0
"48716" "1962" "1879" 0 0 0 0 1
"9252" "346" "1612" 0 0 0 1 0
"NA.2876" NA NA NA NA NA NA NA
"2252" "87" "1781" 1 0 0 0 0
"NA.16246" NA NA NA NA NA NA NA
"3938" "152" "740" 1 0 0 0 0
"33122" "1353" "1127" 0 1 0 0 0
"33644" "1368" "84" 0 1 0 0 0
"35934" "1460" "936" 0 0 0 1 0
"39884" "1623" "218" 0 1 0 0 0
"NA.3879" NA NA NA NA NA NA NA
"NA.4990" NA NA NA NA NA NA NA
"30996" "1263" "196" 0 0 0 0 1
"NA.20668" NA NA NA NA NA NA NA
"3269" "131" "2100" 0 0 0 0 1
"NA.18926" NA NA NA NA NA NA NA
"45639" "1841" "693" 0 0 1 0 0
"71381" "2900" "1736" 0 0 1 0 0
"5536" "203" "986" 0 0 0 1 0
"42183" "1712" "1178" 0 0 0 0 1
"21337" "863" "2116" 0 0 1 0 0
"NA.17382" NA NA NA NA NA NA NA
"6780" "246" "1881" 1 0 0 0 0
"52843" "2122" "1314" 0 1 0 0 0
"NA.21735" NA NA NA NA NA NA NA
"47311" "1906" "827" 0 0 1 0 0
"2207" "86" "919" 0 1 0 0 0
