"userID" "itemID" "r1" "r2" "r3" "r4" "r5"
"7282" "269" "899" 1 0 0 0 0
"8101" "298" "1925" 0 0 1 0 0
"9885" "372" "1337" 0 0 1 0 0
"1309" "58" "969" 0 0 0 1 0
"5100" "190" "2002" 0 0 0 1 0
"7005" "256" "664" 0 0 1 0 0
"7816" "287" "2002" 0 1 0 0 0
"5171" "193" "204" 0 0 0 0 1
"7369" "273" "1356" 0 0 0 1 0
"7223" "266" "827" 0 0 0 1 0
"4741" "178" "504" 0 0 0 0 1
"956" "48" "1375" 0 0 0 0 1
"9819" "370" "1747" 0 1 0 0 0
"7743" "285" "380" 0 0 1 0 0
"9845" "372" "296" 0 1 0 0 0
"2886" "116" "2113" 0 0 1 0 0
"5989" "217" "53" 1 0 0 0 0
"8439" "315" "1036" 0 0 0 1 0
"40" "6" "2026" 0 1 0 0 0
"4616" "173" "1945" 0 1 0 0 0
"4393" "167" "680" 0 1 0 0 0
"3227" "130" "1931" 0 1 0 0 0
"2356" "93" "1382" 0 0 0 1 0
"347" "33" "973" 0 0 0 1 0
"5667" "207" "945" 0 1 0 0 0
"5027" "187" "1564" 0 0 1 0 0
"7891" "290" "2048" 0 0 0 1 0
"1806" "73" "1120" 0 1 0 0 0
"2231" "86" "1998" 0 1 0 0 0
"4372" "166" "1419" 0 0 1 0 0
"9219" "346" "150" 0 0 1 0 0
"3034" "125" "96" 1 0 0 0 0
"2068" "80" "2055" 0 0 1 0 0
"58" "9" "1189" 0 0 0 0 1
"8776" "330" "536" 0 0 1 0 0
"1813" "73" "1797" 0 0 0 1 0
"2266" "88" "1699" 0 1 0 0 0
"7090" "260" "704" 0 0 0 0 1
"8258" "308" "625" 0 0 0 1 0
"6798" "247" "664" 0 0 0 1 0
"7628" "281" "358" 0 0 0 0 1
"1059" "50" "1816" 0 1 0 0 0
"6913" "252" "1672" 0 0 0 0 1
"1001" "49" "1782" 0 0 0 1 0
"9116" "342" "696" 0 1 0 0 0
"5776" "211" "903" 0 0 0 1 0
"9726" "367" "507" 1 0 0 0 0
"757" "44" "787" 0 1 0 0 0
"8772" "330" "353" 0 0 1 0 0
"4450" "170" "155" 0 1 0 0 0
"7401" "274" "844" 0 0 0 0 1
"6553" "239" "1965" 0 0 0 1 0
"4679" "176" "79" 0 0 0 0 1
"3846" "150" "1717" 0 0 0 1 0
"4009" "154" "137" 0 1 0 0 0
"3126" "128" "2053" 0 1 0 0 0
"6440" "235" "1164" 1 0 0 0 0
"6155" "224" "1840" 0 0 0 0 1
"5568" "204" "593" 0 0 0 0 1
"1250" "56" "52" 0 1 0 0 0
"1359" "59" "1186" 0 0 0 0 1
"8177" "302" "1594" 0 0 0 1 0
"871" "46" "1246" 0 0 1 0 0
"8056" "296" "2084" 0 0 0 0 1
"3573" "142" "1180" 0 0 0 1 0
"8013" "295" "1083" 0 0 1 0 0
"2077" "81" "911" 0 0 1 0 0
"4286" "162" "1504" 0 0 1 0 0
"7218" "266" "260" 0 0 0 0 1
"3968" "152" "1898" 0 0 0 1 0
"8543" "321" "548" 0 0 0 0 1
"4951" "183" "1412" 0 0 0 0 1
"241" "30" "1305" 0 0 0 0 1
"2131" "83" "1356" 1 0 0 0 0
"6370" "233" "626" 0 0 0 1 0
"8641" "325" "1449" 0 0 1 0 0
"3049" "126" "899" 0 1 0 0 0
"221" "29" "453" 0 0 0 1 0
"7380" "274" "8" 0 1 0 0 0
"2082" "81" "1487" 0 0 0 1 0
"151" "22" "367" 0 0 0 1 0
"496" "36" "2055" 0 0 0 0 1
"9091" "340" "1879" 0 0 0 1 0
"8362" "311" "2070" 0 1 0 0 0
"2365" "93" "2149" 0 0 0 1 0
"3078" "128" "361" 0 0 1 0 0
"8757" "329" "599" 0 0 1 0 0
"7381" "274" "56" 0 0 1 0 0
"7721" "284" "583" 0 0 0 0 1
"4221" "160" "294" 1 0 0 0 0
"1527" "64" "881" 0 0 0 1 0
"393" "34" "620" 0 0 1 0 0
"3089" "128" "662" 0 1 0 0 0
"1022" "50" "563" 1 0 0 0 0
"7690" "283" "805" 0 1 0 0 0
"3492" "140" "112" 0 0 1 0 0
"7618" "280" "1893" 0 1 0 0 0
"6449" "235" "1421" 0 1 0 0 0
"6452" "235" "1537" 0 0 1 0 0
"2606" "105" "1171" 1 0 0 0 0
"9603" "362" "1666" 0 0 0 1 0
"5740" "210" "638" 0 0 0 0 1
"984" "49" "964" 1 0 0 0 0
"397" "34" "1120" 0 1 0 0 0
"1231" "55" "1438" 0 0 1 0 0
"3899" "151" "1513" 0 1 0 0 0
"26" "4" "1349" 0 0 0 0 1
"4434" "168" "1687" 0 1 0 0 0
"8309" "310" "1086" 0 0 0 0 1
"6983" "255" "624" 0 0 0 0 1
"5216" "193" "1546" 0 0 0 1 0
"2079" "81" "1036" 0 0 0 0 1
"5258" "195" "67" 0 0 0 0 1
"8704" "328" "382" 0 1 0 0 0
"5400" "198" "1672" 0 1 0 0 0
"5977" "216" "1207" 0 0 1 0 0
"1419" "61" "362" 0 0 0 1 0
"6814" "247" "1582" 1 0 0 0 0
"2225" "86" "1620" 0 0 0 1 0
"6647" "242" "1045" 0 0 0 1 0
"9691" "365" "1925" 0 0 0 0 1
"1276" "56" "1594" 0 0 1 0 0
"964" "49" "19" 0 0 0 0 1
"3474" "139" "441" 1 0 0 0 0
"1053" "50" "1691" 0 0 0 0 1
"688" "43" "352" 0 0 1 0 0
"6738" "245" "911" 1 0 0 0 0
"3463" "138" "1840" 0 0 0 0 1
"5873" "213" "1819" 0 0 0 0 1
"328" "33" "454" 1 0 0 0 0
"6441" "235" "1175" 1 0 0 0 0
"1262" "56" "672" 1 0 0 0 0
"9410" "351" "65" 1 0 0 0 0
"5618" "206" "150" 0 0 1 0 0
"3313" "133" "852" 1 0 0 0 0
"5458" "200" "1907" 0 1 0 0 0
"3473" "139" "409" 0 0 0 0 1
"8202" "304" "2008" 0 0 0 0 1
"3139" "129" "444" 0 0 1 0 0
"99" "14" "17" 0 0 0 0 1
"9895" "372" "1612" 0 0 1 0 0
"484" "36" "1683" 0 0 0 0 1
"3202" "130" "1287" 0 0 0 0 1
"4773" "179" "24" 0 1 0 0 0
"5025" "187" "1349" 0 0 0 0 1
"1463" "62" "1219" 0 0 0 1 0
"7367" "273" "1264" 0 0 1 0 0
"2578" "103" "1354" 1 0 0 0 0
"6588" "241" "57" 0 0 1 0 0
"516" "37" "692" 0 0 0 0 1
"3392" "136" "366" 1 0 0 0 0
"7452" "275" "637" 0 0 1 0 0
"8890" "334" "827" 0 0 0 0 1
"2797" "113" "1666" 0 0 0 1 0
"5724" "209" "269" 0 0 0 1 0
"2494" "100" "1468" 0 0 1 0 0
"48" "8" "53" 0 0 0 1 0
"6132" "223" "1126" 0 0 1 0 0
"7956" "294" "182" 0 0 1 0 0
"1517" "64" "550" 0 0 0 0 1
"2758" "112" "1094" 0 0 0 0 1
"2526" "101" "870" 0 0 1 0 0
"8265" "308" "1056" 0 0 0 1 0
"4814" "179" "1391" 0 0 0 0 1
"5381" "198" "314" 0 0 1 0 0
"4628" "174" "1155" 1 0 0 0 0
"2507" "101" "58" 0 1 0 0 0
"1930" "77" "2052" 0 0 1 0 0
"3831" "150" "823" 1 0 0 0 0
"3797" "149" "805" 1 0 0 0 0
"260" "31" "1008" 0 0 0 0 1
"1395" "60" "841" 1 0 0 0 0
"5760" "211" "195" 1 0 0 0 0
"2813" "114" "1349" 0 0 0 1 0
"9855" "372" "504" 0 1 0 0 0
"705" "43" "1017" 0 1 0 0 0
"4567" "172" "1025" 0 1 0 0 0
"619" "41" "781" 0 0 0 1 0
"9021" "337" "1841" 0 1 0 0 0
"8846" "332" "1487" 0 1 0 0 0
"2418" "95" "1382" 0 0 0 1 0
"2940" "119" "2103" 0 0 0 0 1
"4786" "179" "307" 0 0 0 1 0
"6650" "242" "1321" 0 0 0 1 0
"5130" "191" "1841" 0 0 0 1 0
"4022" "154" "676" 0 0 0 0 1
"7700" "283" "1354" 1 0 0 0 0
"9554" "359" "2139" 0 0 0 1 0
"2664" "108" "42" 0 1 0 0 0
"9336" "348" "1781" 1 0 0 0 0
"6020" "218" "236" 0 0 0 1 0
"943" "48" "883" 0 0 0 0 1
"6568" "240" "989" 0 0 0 0 1
"3564" "142" "112" 0 0 0 0 1
"8737" "328" "1596" 1 0 0 0 0
"4326" "165" "1645" 0 1 0 0 0
"7534" "277" "1284" 0 0 0 1 0
"4120" "157" "1080" 0 0 0 1 0
"9933" "374" "252" 0 0 0 1 0
"8063" "297" "296" 0 0 1 0 0
"9201" "345" "1074" 0 0 0 1 0
"4243" "160" "1281" 0 1 0 0 0
"669" "42" "1596" 0 1 0 0 0
"4891" "181" "1292" 0 0 0 1 0
"1124" "51" "2026" 0 0 1 0 0
"9067" "340" "702" 0 0 0 1 0
"6402" "235" "296" 0 0 0 1 0
"586" "40" "66" 0 0 0 1 0
"6796" "247" "507" 1 0 0 0 0
"9758" "368" "1537" 1 0 0 0 0
"1140" "52" "1250" 0 1 0 0 0
"1724" "71" "1827" 0 0 1 0 0
"7015" "256" "1666" 0 0 0 0 1
"1742" "72" "367" 1 0 0 0 0
"8688" "327" "1784" 0 0 0 1 0
"4399" "167" "925" 0 0 1 0 0
"8872" "333" "1722" 0 0 1 0 0
"6027" "218" "670" 0 1 0 0 0
"1511" "64" "178" 0 0 0 0 1
"8435" "315" "925" 0 0 0 1 0
"1204" "55" "13" 0 0 0 0 1
"6508" "238" "82" 0 1 0 0 0
"7608" "280" "1066" 0 0 0 0 1
"5597" "204" "1593" 0 0 1 0 0
"9288" "347" "870" 1 0 0 0 0
"4548" "172" "465" 0 0 0 1 0
"1065" "50" "2083" 0 0 0 0 1
"7745" "285" "441" 0 1 0 0 0
"7018" "256" "1784" 0 1 0 0 0
"2469" "99" "959" 0 0 0 0 1
"8487" "318" "540" 0 0 1 0 0
"6049" "218" "2113" 0 0 1 0 0
"2625" "106" "550" 0 0 0 1 0
"1072" "51" "150" 0 0 1 0 0
"2313" "91" "718" 1 0 0 0 0
"9312" "348" "240" 0 0 1 0 0
"5422" "199" "1396" 0 1 0 0 0
"119" "15" "1988" 0 0 0 1 0
"3177" "130" "687" 0 0 1 0 0
"2541" "102" "182" 0 1 0 0 0
"9459" "356" "140" 0 0 1 0 0
"6775" "246" "1176" 0 0 1 0 0
"9792" "370" "600" 0 1 0 0 0
"5594" "204" "1468" 1 0 0 0 0
"5227" "193" "1780" 1 0 0 0 0
"9658" "364" "986" 0 0 0 0 1
"3861" "151" "71" 0 0 0 1 0
"5537" "203" "1028" 0 0 1 0 0
"4545" "172" "296" 0 0 1 0 0
"4320" "165" "613" 1 0 0 0 0
"8780" "330" "899" 0 1 0 0 0
"7121" "262" "446" 0 0 0 0 1
"8526" "320" "275" 0 0 0 1 0
"6808" "247" "1264" 0 1 0 0 0
"234" "30" "575" 0 0 0 0 1
"2889" "117" "532" 0 0 0 0 1
"3734" "148" "530" 0 0 0 1 0
"6807" "247" "1263" 0 0 0 0 1
"7023" "257" "157" 0 0 1 0 0
"3090" "128" "687" 0 0 0 1 0
"8934" "336" "182" 0 0 0 1 0
"8480" "318" "150" 0 0 0 1 0
"4970" "184" "1191" 0 1 0 0 0
"3179" "130" "702" 0 0 0 0 1
"4163" "159" "352" 0 0 1 0 0
"5817" "212" "647" 0 0 1 0 0
"2139" "84" "41" 0 1 0 0 0
"9846" "372" "297" 1 0 0 0 0
"8431" "315" "603" 1 0 0 0 0
"8150" "301" "1157" 0 1 0 0 0
"3471" "139" "140" 1 0 0 0 0
"5146" "192" "1067" 0 0 0 0 1
"5433" "200" "110" 0 0 0 1 0
"3576" "142" "1373" 0 0 0 1 0
"770" "44" "1191" 0 1 0 0 0
"916" "47" "1805" 0 0 0 0 1
"1832" "74" "1056" 0 0 0 1 0
"4615" "173" "1819" 0 0 0 1 0
"717" "43" "1558" 0 0 1 0 0
"9926" "373" "1893" 0 0 0 0 1
"1191" "54" "687" 1 0 0 0 0
"5868" "213" "1587" 0 1 0 0 0
"7866" "290" "298" 0 0 0 1 0
"6332" "230" "1784" 0 0 1 0 0
"3390" "136" "269" 0 0 1 0 0
"8326" "310" "1925" 0 1 0 0 0
"2611" "105" "1956" 0 0 1 0 0
"5734" "209" "1564" 0 0 1 0 0
"2209" "86" "965" 0 0 0 0 1
"5013" "186" "2079" 0 1 0 0 0
"1827" "74" "600" 0 1 0 0 0
"4737" "178" "230" 0 0 1 0 0
"686" "43" "249" 0 1 0 0 0
"7975" "294" "1207" 0 0 0 1 0
"813" "45" "827" 0 0 1 0 0
"7276" "269" "599" 0 0 0 0 1
"5942" "215" "1330" 0 0 0 1 0
"5907" "214" "1607" 0 0 1 0 0
"1971" "79" "67" 0 0 0 1 0
"2023" "80" "19" 0 0 0 0 1
"3834" "150" "925" 0 0 0 1 0
"9627" "363" "688" 1 0 0 0 0
"5814" "212" "529" 1 0 0 0 0
"6292" "227" "2053" 0 0 0 0 1
"3996" "153" "1706" 0 0 0 1 0
"541" "37" "1744" 0 1 0 0 0
"6282" "227" "1599" 0 0 1 0 0
"7792" "286" "1127" 0 1 0 0 0
"5087" "190" "1367" 0 1 0 0 0
"5121" "191" "1471" 1 0 0 0 0
"3310" "133" "686" 0 0 0 1 0
"9118" "342" "918" 0 0 1 0 0
"5190" "193" "687" 0 0 0 0 1
"4879" "180" "2009" 0 1 0 0 0
"8512" "319" "571" 0 0 0 0 1
"9949" "374" "1086" 0 0 1 0 0
"8792" "330" "1834" 0 1 0 0 0
"6755" "245" "1850" 0 0 0 1 0
"111" "15" "343" 0 0 0 1 0
"4204" "159" "1747" 0 1 0 0 0
"4609" "173" "1424" 0 1 0 0 0
"8949" "336" "1207" 0 0 0 0 1
"2518" "101" "475" 0 0 0 0 1
"5137" "192" "65" 0 0 1 0 0
"8817" "331" "1612" 0 0 0 0 1
"8433" "315" "827" 0 0 0 1 0
"7394" "274" "531" 0 0 0 0 1
"5218" "193" "1593" 0 0 0 1 0
"2566" "103" "305" 0 1 0 0 0
"5903" "214" "1346" 0 0 0 1 0
"9027" "338" "82" 0 0 0 0 1
"1199" "54" "1521" 0 0 0 1 0
"7980" "294" "1763" 1 0 0 0 0
"903" "47" "1195" 0 0 0 1 0
"7082" "259" "1722" 0 0 0 0 1
"2874" "116" "763" 0 0 0 1 0
"4401" "167" "1017" 0 0 1 0 0
"4279" "162" "613" 1 0 0 0 0
"4301" "164" "269" 0 0 1 0 0
"5173" "193" "252" 0 0 0 0 1
"8074" "297" "1701" 0 0 1 0 0
"4266" "161" "897" 0 0 1 0 0
"5485" "201" "1809" 0 0 0 0 1
"3639" "145" "1202" 0 0 1 0 0
"6104" "222" "827" 0 0 0 1 0
"6461" "235" "1782" 0 0 0 0 1
"7228" "266" "1594" 0 1 0 0 0
"5616" "205" "778" 0 0 0 1 0
"8609" "324" "1722" 0 0 0 0 1
"4358" "166" "930" 0 0 1 0 0
"8355" "311" "1575" 0 0 0 1 0
"7093" "260" "989" 0 0 0 0 1
"9332" "348" "1686" 0 0 0 0 1
"2875" "116" "801" 0 0 0 0 1
"7952" "294" "42" 0 0 0 0 1
"7311" "271" "587" 0 0 0 1 0
"9120" "342" "1172" 0 0 0 1 0
"1596" "66" "1893" 0 0 0 1 0
"5957" "215" "1979" 0 0 0 1 0
"5603" "204" "1701" 0 0 0 0 1
"8248" "308" "140" 1 0 0 0 0
"9496" "357" "1127" 0 1 0 0 0
"3151" "129" "1587" 0 0 0 0 1
"1181" "53" "1570" 0 0 0 0 1
"9265" "347" "53" 1 0 0 0 0
"5476" "201" "1263" 1 0 0 0 0
"9929" "374" "143" 1 0 0 0 0
"1689" "71" "299" 0 0 0 1 0
"9155" "344" "34" 0 0 0 0 1
"1750" "72" "687" 0 0 1 0 0
"7384" "274" "204" 1 0 0 0 0
"5738" "210" "474" 0 1 0 0 0
"7322" "271" "1275" 0 0 0 0 1
"432" "35" "1607" 1 0 0 0 0
"7676" "283" "53" 0 0 0 1 0
"6081" "220" "1314" 0 0 0 1 0
"5587" "204" "1212" 0 1 0 0 0
"2482" "99" "2085" 1 0 0 0 0
"5926" "215" "676" 0 0 0 0 1
"9198" "345" "932" 0 0 0 1 0
"8003" "295" "527" 0 0 0 0 1
"4038" "154" "1241" 0 0 0 1 0
"2812" "114" "1049" 1 0 0 0 0
"6700" "244" "1059" 0 0 0 0 1
"3472" "139" "150" 0 1 0 0 0
"5350" "196" "1379" 0 0 1 0 0
"6275" "227" "1166" 0 0 1 0 0
"2212" "86" "1040" 0 1 0 0 0
"6366" "233" "57" 0 0 1 0 0
"4023" "154" "682" 0 0 1 0 0
"8098" "298" "1760" 0 0 0 1 0
"6211" "225" "2026" 1 0 0 0 0
"3965" "152" "1731" 0 0 0 0 1
"6717" "244" "1879" 0 0 0 0 1
"3318" "133" "1471" 0 0 1 0 0
"2429" "95" "2068" 0 0 0 0 1
"6684" "243" "2034" 0 0 0 1 0
"3967" "152" "1874" 0 0 0 1 0
"6258" "227" "260" 0 0 1 0 0
"8006" "295" "827" 0 0 0 0 1
"6617" "241" "1812" 0 0 0 1 0
"8888" "334" "682" 0 0 1 0 0
"6036" "218" "1023" 1 0 0 0 0
"3841" "150" "1338" 0 0 0 0 1
"7525" "277" "973" 0 0 1 0 0
"4287" "162" "1564" 0 0 0 1 0
"894" "47" "736" 0 0 0 1 0
"1184" "53" "1841" 0 0 0 0 1
"1572" "66" "358" 0 0 0 1 0
"3650" "145" "2002" 0 0 0 0 1
"3910" "151" "1880" 1 0 0 0 0
"9295" "347" "1354" 1 0 0 0 0
"1356" "59" "1040" 1 0 0 0 0
"4511" "171" "621" 0 0 0 1 0
"4936" "183" "291" 0 0 0 0 1
"5733" "209" "1504" 0 0 0 1 0
"7274" "269" "453" 0 1 0 0 0
"7917" "292" "1002" 0 0 0 0 1
"7300" "270" "856" 0 0 0 0 1
"8793" "330" "1938" 0 0 0 0 1
"961" "48" "1880" 0 0 0 0 1
"4706" "176" "1594" 0 0 0 1 0
"1267" "56" "828" 0 1 0 0 0
"4257" "160" "2009" 0 0 0 1 0
"9788" "370" "307" 0 0 0 1 0
"6047" "218" "1949" 0 1 0 0 0
"2351" "93" "925" 0 0 0 1 0
"5980" "216" "1587" 0 0 0 1 0
"3920" "152" "37" 0 1 0 0 0
"6000" "217" "805" 0 1 0 0 0
"5477" "201" "1276" 0 0 0 1 0
"7142" "262" "1644" 0 0 0 0 1
"8508" "319" "269" 1 0 0 0 0
"4650" "175" "718" 0 1 0 0 0
"8204" "305" "17" 0 0 1 0 0
"1488" "63" "147" 0 1 0 0 0
"2300" "90" "801" 0 0 1 0 0
"2501" "100" "1709" 0 0 0 0 1
"2043" "80" "907" 0 0 0 0 1
"7892" "290" "2116" 0 1 0 0 0
"4693" "176" "741" 0 1 0 0 0
"7220" "266" "307" 0 0 0 0 1
"4285" "162" "1349" 0 0 0 0 1
"7650" "281" "1893" 0 0 0 1 0
"5201" "193" "987" 0 0 0 1 0
"3193" "130" "1126" 0 0 1 0 0
"1946" "78" "630" 0 0 0 1 0
"4938" "183" "392" 0 0 1 0 0
"8100" "298" "1900" 0 0 0 0 1
"9211" "345" "1755" 0 0 0 0 1
"204" "26" "1763" 0 0 1 0 0
"2236" "87" "119" 0 0 0 1 0
"7517" "277" "554" 1 0 0 0 0
"1612" "67" "797" 0 0 0 1 0
"8317" "310" "1468" 0 0 1 0 0
"7749" "285" "642" 0 0 0 1 0
"570" "38" "1711" 0 0 0 0 1
"6457" "235" "1612" 0 0 1 0 0
"3195" "130" "1173" 0 0 1 0 0
"7924" "292" "1722" 0 0 0 0 1
"9352" "349" "550" 0 0 0 0 1
"5099" "190" "1907" 0 1 0 0 0
"3761" "148" "1379" 0 0 0 1 0
"9421" "352" "873" 0 1 0 0 0
"2794" "113" "1382" 0 1 0 0 0
"5550" "203" "1864" 0 1 0 0 0
"6506" "238" "42" 0 0 0 1 0
"4800" "179" "888" 0 0 0 0 1
"1049" "50" "1629" 0 0 0 0 1
"310" "32" "2147" 0 1 0 0 0
"5206" "193" "1191" 0 1 0 0 0
"9343" "348" "2085" 1 0 0 0 0
"6823" "247" "2103" 0 0 1 0 0
"4753" "178" "1185" 1 0 0 0 0
"7723" "284" "737" 0 0 0 1 0
"1302" "57" "1900" 0 0 0 1 0
"2309" "91" "90" 0 0 0 0 1
"471" "36" "1266" 0 0 1 0 0
"2964" "121" "1809" 1 0 0 0 0
"8329" "310" "2043" 0 0 0 1 0
"3585" "142" "2063" 0 0 0 0 1
"5662" "207" "828" 0 0 0 0 1
"3528" "141" "539" 0 0 1 0 0
"3349" "134" "870" 0 0 0 0 1
"5860" "213" "1094" 0 0 0 0 1
"7606" "280" "939" 1 0 0 0 0
"2358" "93" "1603" 0 0 0 0 1
"8905" "335" "82" 1 0 0 0 0
"6548" "239" "1513" 0 0 1 0 0
"9371" "349" "1247" 0 0 0 1 0
"1117" "51" "1750" 0 0 0 0 1
"9083" "340" "1419" 0 0 0 1 0
"2799" "113" "1842" 0 1 0 0 0
"1580" "66" "802" 0 0 1 0 0
"6358" "232" "1126" 0 0 0 1 0
"1660" "69" "1172" 0 0 0 1 0
"7987" "294" "2048" 0 0 0 1 0
"2852" "115" "1537" 0 0 0 1 0
"9302" "347" "1817" 0 1 0 0 0
"1480" "62" "1841" 0 0 0 0 1
"1279" "56" "1808" 0 0 1 0 0
"5262" "195" "137" 0 1 0 0 0
"1462" "62" "1173" 0 0 0 1 0
"5274" "195" "613" 0 1 0 0 0
"9373" "349" "1414" 0 0 1 0 0
"1929" "77" "1809" 0 0 1 0 0
"5060" "189" "805" 0 0 1 0 0
"6704" "244" "1173" 0 0 0 1 0
"5722" "209" "47" 0 1 0 0 0
"1879" "76" "182" 0 0 0 1 0
"2865" "115" "2055" 0 0 0 0 1
"4862" "180" "1315" 0 0 0 0 1
"3735" "148" "554" 0 0 1 0 0
"7198" "265" "1154" 0 0 1 0 0
"7421" "274" "1536" 0 1 0 0 0
"128" "17" "19" 0 0 0 1 0
"5566" "204" "563" 0 0 0 1 0
"8753" "329" "25" 0 0 0 0 1
"9004" "337" "1287" 0 0 1 0 0
"677" "42" "2121" 0 0 1 0 0
"6654" "242" "2113" 1 0 0 0 0
"7246" "268" "157" 0 0 1 0 0
"9052" "339" "2052" 0 0 0 1 0
"9540" "359" "460" 0 0 1 0 0
"4749" "178" "916" 0 0 0 0 1
"7501" "277" "112" 0 0 0 0 1
"8682" "327" "664" 0 0 0 0 1
"2913" "118" "989" 0 0 0 0 1
"4630" "174" "1436" 0 0 0 1 0
"5832" "212" "1491" 1 0 0 0 0
"2322" "91" "1666" 0 0 1 0 0
"5113" "191" "827" 0 1 0 0 0
"9854" "372" "494" 0 0 1 0 0
"1641" "67" "2023" 1 0 0 0 0
"8627" "325" "732" 0 1 0 0 0
"3893" "151" "1369" 0 0 1 0 0
"2065" "80" "1948" 0 0 1 0 0
"910" "47" "1554" 0 0 0 0 1
"2597" "104" "2002" 0 0 1 0 0
"1900" "76" "1187" 0 0 0 1 0
"974" "49" "603" 0 0 0 1 0
"1210" "55" "230" 0 0 1 0 0
"4912" "182" "990" 0 0 0 1 0
"687" "43" "262" 0 0 0 1 0
"1754" "72" "787" 0 0 1 0 0
"5409" "199" "177" 0 0 1 0 0
"2992" "122" "1668" 0 0 1 0 0
"5306" "195" "1620" 0 0 0 1 0
"8035" "296" "377" 0 0 0 1 0
"7884" "290" "1643" 0 0 1 0 0
"4532" "171" "2087" 0 0 0 0 1
"8271" "308" "1437" 0 0 0 0 1
"8983" "337" "687" 0 0 0 1 0
"3197" "130" "1212" 0 0 1 0 0
"7790" "286" "1011" 0 0 0 1 0
"5981" "216" "1688" 0 0 0 0 1
"1831" "74" "939" 1 0 0 0 0
"2222" "86" "1554" 0 1 0 0 0
"2771" "113" "275" 0 1 0 0 0
"2900" "117" "1502" 0 0 0 1 0
"2946" "121" "385" 0 0 0 0 1
"2330" "92" "531" 0 0 0 1 0
"8866" "333" "1002" 0 1 0 0 0
"4095" "155" "1784" 0 0 1 0 0
"2839" "115" "827" 0 0 1 0 0
"1190" "54" "481" 0 0 0 1 0
"5127" "191" "1745" 0 0 0 1 0
"2769" "113" "177" 0 0 0 0 1
"8140" "301" "353" 0 0 0 1 0
"5543" "203" "1487" 0 1 0 0 0
"7214" "265" "1998" 1 0 0 0 0
"4271" "161" "1537" 0 0 1 0 0
"3099" "128" "945" 0 0 0 1 0
"5810" "212" "248" 0 0 0 1 0
"9587" "361" "1784" 0 0 0 0 1
"6799" "247" "824" 0 1 0 0 0
"8288" "309" "696" 0 0 1 0 0
"2423" "95" "1819" 0 0 0 0 1
"7603" "280" "841" 0 1 0 0 0
"545" "37" "1904" 0 0 0 0 1
"193" "25" "17" 0 0 1 0 0
"4962" "184" "8" 1 0 0 0 0
"8165" "302" "603" 0 1 0 0 0
"1864" "75" "1161" 0 0 0 0 1
"7742" "285" "378" 0 0 0 1 0
"8223" "306" "2052" 0 0 1 0 0
"301" "32" "1709" 0 0 1 0 0
"9457" "356" "63" 0 0 0 0 1
"4718" "177" "19" 0 0 0 1 0
"9701" "366" "508" 0 0 0 0 1
"4603" "173" "1012" 1 0 0 0 0
"3666" "146" "870" 0 0 0 0 1
"2770" "113" "264" 0 0 1 0 0
"3860" "151" "67" 0 0 0 1 0
"2467" "99" "805" 0 0 0 0 1
"4984" "184" "2029" 1 0 0 0 0
"3983" "153" "823" 0 0 0 1 0
"1610" "67" "717" 0 0 0 0 1
"8615" "325" "183" 0 0 0 1 0
"8547" "321" "911" 0 0 1 0 0
"5671" "207" "987" 0 0 0 1 0
"7864" "290" "182" 1 0 0 0 0
"7123" "262" "593" 0 0 0 1 0
"5330" "196" "682" 0 0 0 1 0
"2022" "79" "2110" 0 0 0 0 1
"8345" "311" "675" 0 0 1 0 0
"5954" "215" "1864" 0 1 0 0 0
"6038" "218" "1045" 0 0 1 0 0
"4783" "179" "230" 0 0 0 0 1
"1973" "79" "128" 0 0 0 0 1
"3396" "136" "866" 0 0 1 0 0
"6782" "246" "1919" 0 1 0 0 0
"7538" "277" "1412" 0 0 0 1 0
"4141" "158" "536" 0 0 0 0 1
"9129" "343" "57" 0 1 0 0 0
"8213" "306" "314" 0 0 1 0 0
"4334" "166" "79" 0 0 0 0 1
"4514" "171" "718" 0 0 0 1 0
"8170" "302" "977" 0 0 0 1 0
"9805" "370" "973" 0 0 1 0 0
"8655" "325" "2084" 1 0 0 0 0
"4785" "179" "299" 0 0 0 1 0
"109" "15" "129" 0 0 1 0 0
"1811" "73" "1383" 1 0 0 0 0
"4621" "174" "296" 0 0 0 0 1
"3744" "148" "888" 1 0 0 0 0
"2635" "106" "939" 0 0 1 0 0
"4688" "176" "554" 0 0 0 1 0
"4064" "155" "305" 0 1 0 0 0
"4530" "171" "2067" 0 0 0 0 1
"4973" "184" "1471" 0 1 0 0 0
"2848" "115" "1412" 0 0 1 0 0
"7238" "267" "1084" 0 0 1 0 0
"9017" "337" "1776" 0 0 0 1 0
"2446" "98" "193" 0 0 0 0 1
"2492" "100" "1349" 0 0 0 0 1
"9827" "371" "82" 0 0 0 1 0
"1584" "66" "989" 0 0 0 1 0
"736" "43" "2021" 1 0 0 0 0
"452" "36" "249" 0 0 0 0 1
"9448" "354" "1875" 0 0 0 1 0
"7561" "278" "1172" 1 0 0 0 0
"5549" "203" "1850" 0 0 1 0 0
"9955" "374" "1575" 0 0 0 1 0
"3321" "133" "1898" 0 0 0 0 1
"7010" "256" "1011" 0 0 1 0 0
"3886" "151" "945" 0 0 1 0 0
"7725" "284" "1056" 0 0 0 0 1
"954" "48" "1284" 0 1 0 0 0
"1475" "62" "1774" 0 0 0 0 1
"3252" "131" "881" 0 1 0 0 0
